Data,DataExcel,Regiao,Classe,Consumo,Consumidores
19911101,33543,Centro-Oeste,Outros,137553.0,302182
19911101,33543,Centro-Oeste,Residencial,290652.0,1660466
19911101,33543,Centro-Oeste,Rural,34557.0,0
19911101,33543,Nordeste,Comercial,302049.0,0
19911101,33543,Nordeste,Industrial,1576292.0,0
19911101,33543,Nordeste,Outros,320763.0,872995
19911101,33543,Nordeste,Residencial,619492.0,5989768
19911101,33543,Nordeste,Rural,102338.0,0
19911101,33543,Norte,Comercial,93937.0,0
19911101,33543,Norte,Industrial,550023.0,0
19911101,33543,Norte,Outros,90142.0,161039
19911101,33543,Norte,Residencial,195066.0,1139582
19911101,33543,Norte,Rural,3269.0,0
19911101,33543,Sudeste,Comercial,1364367.0,0
19911101,33543,Sudeste,Industrial,5738578.0,0
19911101,33543,Sudeste,Outros,1106741.0,2192948
19911101,33543,Sudeste,Residencial,2662813.0,14210178
19911101,33543,Sudeste,Rural,306415.0,0
19911101,33543,Sul,Comercial,317782.0,0
19911101,33543,Sul,Industrial,1001457.0,0
19911101,33543,Sul,Outros,283105.0,1211860
19911101,33543,Sul,Residencial,670294.0,4320590
19911101,33543,Sul,Rural,210756.0,0
19911201,33573,Centro-Oeste,Comercial,148322.0,0
19911201,33573,Centro-Oeste,Industrial,146854.0,0
19911201,33573,Centro-Oeste,Outros,134396.0,304088
19911201,33573,Centro-Oeste,Residencial,278496.0,1668756
19911201,33573,Centro-Oeste,Rural,32362.0,0
19911201,33573,Nordeste,Comercial,296099.0,0
19911201,33573,Nordeste,Industrial,1512983.0,0
19911201,33573,Nordeste,Outros,321679.0,882292
19911201,33573,Nordeste,Residencial,609094.0,6022299
19911201,33573,Nordeste,Rural,91738.0,0
19911201,33573,Norte,Comercial,94712.0,0
19911201,33573,Norte,Industrial,551210.0,0
19911201,33573,Norte,Outros,90097.0,161255
19911201,33573,Norte,Residencial,191119.0,1145044
19911201,33573,Norte,Rural,3081.0,0
19911201,33573,Sudeste,Comercial,1348184.0,0
19911201,33573,Sudeste,Industrial,5314155.0,0
19911201,33573,Sudeste,Outros,1066096.0,2198357
19911201,33573,Sudeste,Residencial,2584365.0,14265129
19911201,33573,Sudeste,Rural,258174.0,0
19911201,33573,Sul,Comercial,326725.0,0
19911201,33573,Sul,Industrial,912287.0,0
19911201,33573,Sul,Outros,288033.0,1215217
19911201,33573,Sul,Residencial,660190.0,4336624
19911201,33573,Sul,Rural,252593.0,0
19920101,33604,Centro-Oeste,Comercial,141311.0,0
19920101,33604,Centro-Oeste,Industrial,144645.0,0
19920101,33604,Centro-Oeste,Outros,135916.0,306670
19920101,33604,Centro-Oeste,Residencial,283702.0,1679386
19920101,33604,Centro-Oeste,Rural,30820.0,0
19920101,33604,Nordeste,Comercial,314198.0,0
19920101,33604,Nordeste,Industrial,1511258.0,0
19920101,33604,Nordeste,Outros,337033.0,886212
19920101,33604,Nordeste,Residencial,647937.0,6043349
19920101,33604,Nordeste,Rural,93826.0,0
19920101,33604,Norte,Comercial,94258.0,0
19920101,33604,Norte,Industrial,531196.0,0
19920101,33604,Norte,Outros,89626.0,162741
19920101,33604,Norte,Residencial,191597.0,1153010
19920101,33604,Norte,Rural,3353.0,0
19920101,33604,Sudeste,Comercial,1426524.0,0
19920101,33604,Sudeste,Industrial,4846494.0,0
19920101,33604,Sudeste,Outros,1087713.0,2203437
19920101,33604,Sudeste,Residencial,2877995.0,14294044
19920101,33604,Sudeste,Rural,239127.0,0
19920101,33604,Sul,Comercial,352271.0,0
19920101,33604,Sul,Industrial,857389.0,0
19920101,33604,Sul,Outros,307611.0,1205299
19920101,33604,Sul,Residencial,742819.0,4354035
19920101,33604,Sul,Rural,306756.0,0
19920201,33635,Centro-Oeste,Comercial,139639.0,0
19920201,33635,Centro-Oeste,Industrial,150306.0,0
19920201,33635,Centro-Oeste,Outros,130934.0,307773
19920201,33635,Centro-Oeste,Residencial,276970.0,1686092
19920201,33635,Centro-Oeste,Rural,30970.0,0
19920201,33635,Nordeste,Comercial,295610.0,0
19920201,33635,Nordeste,Industrial,1476248.0,0
19920201,33635,Nordeste,Outros,335144.0,888710
19920201,33635,Nordeste,Residencial,605969.0,6073613
19920201,33635,Nordeste,Rural,77538.0,0
19920201,33635,Norte,Comercial,90539.0,0
19920201,33635,Norte,Industrial,512418.0,0
19920201,33635,Norte,Outros,93043.0,162244
19920201,33635,Norte,Residencial,182221.0,1159510
19920201,33635,Norte,Rural,3186.0,0
19920201,33635,Sudeste,Comercial,1388822.0,0
19920201,33635,Sudeste,Industrial,5238564.0,0
19920201,33635,Sudeste,Outros,1058884.0,2207460
19920201,33635,Sudeste,Residencial,2622087.0,14341116
19920201,33635,Sudeste,Rural,237408.0,0
19920201,33635,Sul,Comercial,361119.0,0
19920201,33635,Sul,Industrial,979463.0,0
19920201,33635,Sul,Outros,290573.0,1208612
19920201,33635,Sul,Residencial,707826.0,4378258
19920201,33635,Sul,Rural,322869.0,0
19920301,33664,Centro-Oeste,Comercial,143334.0,0
19920301,33664,Centro-Oeste,Industrial,154699.0,0
19920301,33664,Centro-Oeste,Outros,138400.0,308242
19920301,33664,Centro-Oeste,Residencial,276107.0,1693351
19920301,33664,Centro-Oeste,Rural,28600.0,0
19920301,33664,Nordeste,Comercial,288269.0,0
19920301,33664,Nordeste,Industrial,1565992.0,0
19920301,33664,Nordeste,Outros,317790.0,889298
19920301,33664,Nordeste,Residencial,604604.0,6093973
19920301,33664,Nordeste,Rural,63816.0,0
19920301,33664,Norte,Comercial,87209.0,0
19920301,33664,Norte,Industrial,539303.0,0
19920301,33664,Norte,Outros,88172.0,161391
19920301,33664,Norte,Residencial,175939.0,1164958
19920301,33664,Norte,Rural,3197.0,0
19920301,33664,Sudeste,Comercial,1371277.0,0
19920301,33664,Sudeste,Industrial,5104715.0,0
19920301,33664,Sudeste,Outros,1085500.0,2209894
19920301,33664,Sudeste,Residencial,2697372.0,14370554
19920301,33664,Sudeste,Rural,233217.0,0
19920301,33664,Sul,Comercial,349382.0,0
19920301,33664,Sul,Industrial,1068849.0,0
19920301,33664,Sul,Outros,295247.0,1210082
19920301,33664,Sul,Residencial,690613.0,4394529
19920301,33664,Sul,Rural,279510.0,0
19920401,33695,Centro-Oeste,Comercial,150789.0,0
19920401,33695,Centro-Oeste,Industrial,156069.0,0
19920401,33695,Centro-Oeste,Outros,138960.0,308997
19920401,33695,Centro-Oeste,Residencial,274540.0,1700261
19920401,33695,Centro-Oeste,Rural,32764.0,0
19920401,33695,Nordeste,Comercial,292425.0,0
19920401,33695,Nordeste,Industrial,1534884.0,0
19920401,33695,Nordeste,Outros,326182.0,889355
19920401,33695,Nordeste,Residencial,597825.0,6108904
19920401,33695,Nordeste,Rural,68167.0,0
19920401,33695,Norte,Comercial,84071.0,0
19920401,33695,Norte,Industrial,533857.0,0
19920401,33695,Norte,Outros,86156.0,163143
19920401,33695,Norte,Residencial,167378.0,1168954
19920401,33695,Norte,Rural,3236.0,0
19920401,33695,Sudeste,Comercial,1302558.0,0
19920401,33695,Sudeste,Industrial,5070395.0,0
19920401,33695,Sudeste,Outros,1094112.0,2214144
19920401,33695,Sudeste,Residencial,2501222.0,14397956
19920401,33695,Sudeste,Rural,231035.0,0
19920401,33695,Sul,Comercial,332688.0,0
19920401,33695,Sul,Industrial,1071370.0,0
19920401,33695,Sul,Outros,287654.0,1212437
19920401,33695,Sul,Residencial,664430.0,4412021
19920401,33695,Sul,Rural,224647.0,0
19920501,33725,Centro-Oeste,Comercial,146132.0,0
19920501,33725,Centro-Oeste,Industrial,166932.0,0
19920501,33725,Centro-Oeste,Outros,137327.0,309967
19920501,33725,Centro-Oeste,Residencial,276404.0,1706079
19920501,33725,Centro-Oeste,Rural,32077.0,0
19920501,33725,Nordeste,Comercial,291232.0,0
19920501,33725,Nordeste,Industrial,1557570.0,0
19920501,33725,Nordeste,Outros,332356.0,890455
19920501,33725,Nordeste,Residencial,616375.0,6126769
19920501,33725,Nordeste,Rural,72961.0,0
19920501,33725,Norte,Comercial,86350.0,0
19920501,33725,Norte,Industrial,543432.0,0
19920501,33725,Norte,Outros,88586.0,162881
19920501,33725,Norte,Residencial,180671.0,1172378
19920501,33725,Norte,Rural,3202.0,0
19920501,33725,Sudeste,Comercial,1331293.0,0
19920501,33725,Sudeste,Industrial,5322919.0,0
19920501,33725,Sudeste,Outros,1125740.0,2216967
19920501,33725,Sudeste,Residencial,2661299.0,14426090
19920501,33725,Sudeste,Rural,236521.0,0
19920501,33725,Sul,Comercial,305935.0,0
19920501,33725,Sul,Industrial,1044752.0,0
19920501,33725,Sul,Outros,283310.0,1213019
19920501,33725,Sul,Residencial,662791.0,4419834
19920501,33725,Sul,Rural,205389.0,0
19920601,33756,Centro-Oeste,Comercial,141474.0,0
19920601,33756,Centro-Oeste,Industrial,167296.0,0
19920601,33756,Centro-Oeste,Outros,137883.0,311601
19920601,33756,Centro-Oeste,Residencial,267471.0,1714990
19920601,33756,Centro-Oeste,Rural,40448.0,0
19920601,33756,Nordeste,Comercial,287966.0,0
19920601,33756,Nordeste,Industrial,1541955.0,0
19920601,33756,Nordeste,Outros,333394.0,892239
19920601,33756,Nordeste,Residencial,579049.0,6139502
19920601,33756,Nordeste,Rural,74941.0,0
19920601,33756,Norte,Comercial,88623.0,0
19920601,33756,Norte,Industrial,536258.0,0
19920601,33756,Norte,Outros,91810.0,163441
19920601,33756,Norte,Residencial,173369.0,1179600
19920601,33756,Norte,Rural,3276.0,0
19920601,33756,Sudeste,Comercial,1258520.0,0
19920601,33756,Sudeste,Industrial,5282493.0,0
19920601,33756,Sudeste,Outros,1089122.0,2221681
19920601,33756,Sudeste,Residencial,2467259.0,14457410
19920601,33756,Sudeste,Rural,258196.0,0
19920601,33756,Sul,Comercial,301892.0,0
19920601,33756,Sul,Industrial,1081160.0,0
19920601,33756,Sul,Outros,286591.0,1214041
19920601,33756,Sul,Residencial,650543.0,4429546
19920601,33756,Sul,Rural,193006.0,0
19920701,33786,Centro-Oeste,Comercial,136595.0,0
19920701,33786,Centro-Oeste,Industrial,170919.0,0
19920701,33786,Centro-Oeste,Outros,138917.0,312909
19920701,33786,Centro-Oeste,Residencial,270989.0,1722288
19920701,33786,Centro-Oeste,Rural,46382.0,0
19920701,33786,Nordeste,Comercial,285061.0,0
19920701,33786,Nordeste,Industrial,1582088.0,0
19920701,33786,Nordeste,Outros,332932.0,894994
19920701,33786,Nordeste,Residencial,584786.0,6154857
19920701,33786,Nordeste,Rural,81859.0,0
19920701,33786,Norte,Comercial,88416.0,0
19920701,33786,Norte,Industrial,556923.0,0
19920701,33786,Norte,Outros,91337.0,164619
19920701,33786,Norte,Residencial,175868.0,1185689
19920701,33786,Norte,Rural,3542.0,0
19920701,33786,Sudeste,Comercial,1239996.0,0
19920701,33786,Sudeste,Industrial,5338723.0,0
19920701,33786,Sudeste,Outros,1119570.0,2227296
19920701,33786,Sudeste,Residencial,2508405.0,14497642
19920701,33786,Sudeste,Rural,283566.0,0
19920701,33786,Sul,Comercial,301570.0,0
19920701,33786,Sul,Industrial,1090464.0,0
19920701,33786,Sul,Outros,290163.0,1216264
19920701,33786,Sul,Residencial,665838.0,4438790
19920701,33786,Sul,Rural,191653.0,0
19920801,33817,Centro-Oeste,Comercial,136555.0,0
19920801,33817,Centro-Oeste,Industrial,168291.0,0
19920801,33817,Centro-Oeste,Outros,141547.0,313786
19920801,33817,Centro-Oeste,Residencial,271830.0,1730282
19920801,33817,Centro-Oeste,Rural,45584.0,0
19920801,33817,Nordeste,Comercial,267594.0,0
19920801,33817,Nordeste,Industrial,1574857.0,0
19920801,33817,Nordeste,Outros,335892.0,896573
19920801,33817,Nordeste,Residencial,562392.0,6170194
19920801,33817,Nordeste,Rural,86837.0,0
19920801,33817,Norte,Comercial,88846.0,0
19920801,33817,Norte,Industrial,565105.0,0
19920801,33817,Norte,Outros,93906.0,164320
19920801,33817,Norte,Residencial,167641.0,1190966
19920801,33817,Norte,Rural,3591.0,0
19920801,33817,Sudeste,Comercial,1274264.0,0
19920801,33817,Sudeste,Industrial,5709685.0,0
19920801,33817,Sudeste,Outros,1136220.0,2233810
19920801,33817,Sudeste,Residencial,2565675.0,14546501
19920801,33817,Sudeste,Rural,306262.0,0
19920801,33817,Sul,Comercial,305905.0,0
19920801,33817,Sul,Industrial,1104657.0,0
19920801,33817,Sul,Outros,286642.0,1219903
19920801,33817,Sul,Residencial,678602.0,4456109
19920801,33817,Sul,Rural,191536.0,0
19920901,33848,Centro-Oeste,Comercial,136975.0,0
19920901,33848,Centro-Oeste,Industrial,165329.0,0
19920901,33848,Centro-Oeste,Outros,140557.0,315820
19920901,33848,Centro-Oeste,Residencial,272968.0,1739731
19920901,33848,Centro-Oeste,Rural,42523.0,0
19920901,33848,Nordeste,Comercial,281884.0,0
19920901,33848,Nordeste,Industrial,1579987.0,0
19920901,33848,Nordeste,Outros,339821.0,900675
19920901,33848,Nordeste,Residencial,568018.0,6184658
19920901,33848,Nordeste,Rural,97878.0,0
19920901,33848,Norte,Comercial,88611.0,0
19920901,33848,Norte,Industrial,549600.0,0
19920901,33848,Norte,Outros,92055.0,164639
19920901,33848,Norte,Residencial,174172.0,1194325
19920901,33848,Norte,Rural,3598.0,0
19920901,33848,Sudeste,Comercial,1251651.0,0
19920901,33848,Sudeste,Industrial,5517697.0,0
19920901,33848,Sudeste,Outros,1106480.0,2242842
19920901,33848,Sudeste,Residencial,2605966.0,14599787
19920901,33848,Sudeste,Rural,294938.0,0
19920901,33848,Sul,Comercial,300736.0,0
19920901,33848,Sul,Industrial,1083860.0,0
19920901,33848,Sul,Outros,283344.0,1223522
19920901,33848,Sul,Residencial,654511.0,4473165
19920901,33848,Sul,Rural,191954.0,0
19921001,33878,Centro-Oeste,Comercial,140924.0,0
19921001,33878,Centro-Oeste,Industrial,166343.0,0
19921001,33878,Centro-Oeste,Outros,139785.0,316577
19921001,33878,Centro-Oeste,Residencial,278686.0,1752525
19921001,33878,Centro-Oeste,Rural,33013.0,0
19921001,33878,Nordeste,Comercial,287532.0,0
19921001,33878,Nordeste,Industrial,1609782.0,0
19921001,33878,Nordeste,Outros,338514.0,906860
19921001,33878,Nordeste,Residencial,581983.0,6220647
19921001,33878,Nordeste,Rural,99175.0,0
19921001,33878,Norte,Comercial,90046.0,0
19921001,33878,Norte,Industrial,562145.0,0
19921001,33878,Norte,Outros,94954.0,166275
19921001,33878,Norte,Residencial,173305.0,1204739
19921001,33878,Norte,Rural,3539.0,0
19921001,33878,Sudeste,Comercial,1269412.0,0
19921001,33878,Sudeste,Industrial,5453398.0,0
19921001,33878,Sudeste,Outros,1114796.0,2248149
19921001,33878,Sudeste,Residencial,2585199.0,14665289
19921001,33878,Sudeste,Rural,256526.0,0
19921001,33878,Sul,Comercial,304196.0,0
19921001,33878,Sul,Industrial,1066004.0,0
19921001,33878,Sul,Outros,287419.0,1380717
19921001,33878,Sul,Residencial,647463.0,4496358
19921001,33878,Sul,Rural,196154.0,0
19921101,33909,Centro-Oeste,Comercial,144209.0,0
19921101,33909,Centro-Oeste,Industrial,160058.0,0
19921101,33909,Centro-Oeste,Outros,137591.0,317676
19921101,33909,Centro-Oeste,Residencial,281661.0,1764014
19921101,33909,Centro-Oeste,Rural,33441.0,0
19921101,33909,Nordeste,Comercial,301181.0,0
19921101,33909,Nordeste,Industrial,1527537.0,0
19921101,33909,Nordeste,Outros,345034.0,910267
19921101,33909,Nordeste,Residencial,600983.0,6248815
19921101,33909,Nordeste,Rural,103001.0,0
19921101,33909,Norte,Comercial,90647.0,0
19921101,33909,Norte,Industrial,549389.0,0
19921101,33909,Norte,Outros,96492.0,165841
19921101,33909,Norte,Residencial,178706.0,1212193
19921101,33909,Norte,Rural,3754.0,0
19921101,33909,Sudeste,Comercial,1357468.0,0
19921101,33909,Sudeste,Industrial,5618988.0,0
19921101,33909,Sudeste,Outros,1128020.0,2252637
19921101,33909,Sudeste,Residencial,2613051.0,14703877
19921101,33909,Sudeste,Rural,258440.0,0
19921101,33909,Sul,Comercial,314751.0,0
19921101,33909,Sul,Industrial,1021623.0,0
19921101,33909,Sul,Outros,286629.0,1232330
19921101,33909,Sul,Residencial,657058.0,4515568
19921101,33909,Sul,Rural,204591.0,0
19921201,33939,Centro-Oeste,Comercial,143771.0,0
19921201,33939,Centro-Oeste,Industrial,153435.0,0
19921201,33939,Centro-Oeste,Outros,142002.0,318878
19921201,33939,Centro-Oeste,Residencial,277449.0,1774365
19921201,33939,Centro-Oeste,Rural,31198.0,0
19921201,33939,Nordeste,Comercial,307700.0,0
19921201,33939,Nordeste,Industrial,1535235.0,0
19921201,33939,Nordeste,Outros,345456.0,913318
19921201,33939,Nordeste,Residencial,597145.0,6275289
19921201,33939,Nordeste,Rural,97377.0,0
19921201,33939,Norte,Comercial,86885.0,0
19921201,33939,Norte,Industrial,557151.0,0
19921201,33939,Norte,Outros,96021.0,166334
19921201,33939,Norte,Residencial,167336.0,1221942
19921201,33939,Norte,Rural,3682.0,0
19921201,33939,Sudeste,Comercial,1310943.0,0
19921201,33939,Sudeste,Industrial,5255308.0,0
19921201,33939,Sudeste,Outros,1077557.0,2258867
19921201,33939,Sudeste,Residencial,2482761.0,14770723
19921201,33939,Sudeste,Rural,223899.0,0
19921201,33939,Sul,Comercial,326145.0,0
19921201,33939,Sul,Industrial,1025542.0,0
19921201,33939,Sul,Outros,289545.0,1236398
19921201,33939,Sul,Residencial,647369.0,4536358
19921201,33939,Sul,Rural,262939.0,0
19930101,33970,Centro-Oeste,Comercial,145355.0,0
19930101,33970,Centro-Oeste,Industrial,148971.0,0
19930101,33970,Centro-Oeste,Outros,138570.0,320822
19930101,33970,Centro-Oeste,Residencial,294637.0,1785955
19930101,33970,Centro-Oeste,Rural,31193.0,0
19930101,33970,Nordeste,Comercial,306070.0,0
19930101,33970,Nordeste,Industrial,1539728.0,0
19930101,33970,Nordeste,Outros,351313.0,920438
19930101,33970,Nordeste,Residencial,629346.0,6305054
19930101,33970,Nordeste,Rural,92397.0,0
19930101,33970,Norte,Comercial,86530.0,0
19930101,33970,Norte,Industrial,556271.0,0
19930101,33970,Norte,Outros,94665.0,166364
19930101,33970,Norte,Residencial,179966.0,1233232
19930101,33970,Norte,Rural,3544.0,0
19930101,33970,Sudeste,Comercial,1438240.0,0
19930101,33970,Sudeste,Industrial,5103686.0,0
19930101,33970,Sudeste,Outros,1148323.0,2262350
19930101,33970,Sudeste,Residencial,2820842.0,14824704
19930101,33970,Sudeste,Rural,241714.0,0
19930101,33970,Sul,Comercial,359578.0,0
19930101,33970,Sul,Industrial,954889.0,0
19930101,33970,Sul,Outros,304741.0,1248497
19930101,33970,Sul,Residencial,731260.0,4574929
19930101,33970,Sul,Rural,320907.0,0
19930201,34001,Centro-Oeste,Comercial,146137.0,0
19930201,34001,Centro-Oeste,Industrial,154569.0,0
19930201,34001,Centro-Oeste,Outros,137818.0,322295
19930201,34001,Centro-Oeste,Residencial,268786.0,1794754
19930201,34001,Centro-Oeste,Rural,33765.0,0
19930201,34001,Nordeste,Comercial,302130.0,0
19930201,34001,Nordeste,Industrial,1411825.0,0
19930201,34001,Nordeste,Outros,334709.0,923092
19930201,34001,Nordeste,Residencial,586220.0,6334473
19930201,34001,Nordeste,Rural,90858.0,0
19930201,34001,Norte,Comercial,84309.0,0
19930201,34001,Norte,Industrial,517456.0,0
19930201,34001,Norte,Outros,91029.0,166628
19930201,34001,Norte,Residencial,161276.0,1240730
19930201,34001,Norte,Rural,3738.0,0
19930201,34001,Sudeste,Comercial,1340574.0,0
19930201,34001,Sudeste,Industrial,5180868.0,0
19930201,34001,Sudeste,Outros,1026045.0,2264315
19930201,34001,Sudeste,Residencial,2547535.0,14875632
19930201,34001,Sudeste,Rural,224495.0,0
19930201,34001,Sul,Comercial,352507.0,0
19930201,34001,Sul,Industrial,1072707.0,0
19930201,34001,Sul,Outros,288982.0,1251890
19930201,34001,Sul,Residencial,686852.0,4597184
19930201,34001,Sul,Rural,314377.0,0
19930301,34029,Centro-Oeste,Comercial,146274.0,0
19930301,34029,Centro-Oeste,Industrial,172549.0,0
19930301,34029,Centro-Oeste,Outros,141055.0,324463
19930301,34029,Centro-Oeste,Residencial,278626.0,1804962
19930301,34029,Centro-Oeste,Rural,33592.0,0
19930301,34029,Nordeste,Comercial,305959.0,0
19930301,34029,Nordeste,Industrial,1560889.0,0
19930301,34029,Nordeste,Outros,346628.0,924475
19930301,34029,Nordeste,Residencial,604251.0,6356284
19930301,34029,Nordeste,Rural,102549.0,0
19930301,34029,Norte,Comercial,81949.0,0
19930301,34029,Norte,Industrial,560753.0,0
19930301,34029,Norte,Outros,87161.0,167673
19930301,34029,Norte,Residencial,164391.0,1248704
19930301,34029,Norte,Rural,3648.0,0
19930301,34029,Sudeste,Comercial,1349694.0,0
19930301,34029,Sudeste,Industrial,5080682.0,0
19930301,34029,Sudeste,Outros,1076886.0,2270807
19930301,34029,Sudeste,Residencial,2640359.0,14926828
19930301,34029,Sudeste,Rural,223090.0,0
19930301,34029,Sul,Comercial,354934.0,0
19930301,34029,Sul,Industrial,1128214.0,0
19930301,34029,Sul,Outros,293038.0,1254715
19930301,34029,Sul,Residencial,685503.0,4615398
19930301,34029,Sul,Rural,295245.0,0
19930401,34060,Centro-Oeste,Comercial,159470.0,0
19930401,34060,Centro-Oeste,Industrial,183445.0,0
19930401,34060,Centro-Oeste,Outros,147728.0,325538
19930401,34060,Centro-Oeste,Residencial,294277.0,1813317
19930401,34060,Centro-Oeste,Rural,36047.0,0
19930401,34060,Nordeste,Comercial,316574.0,0
19930401,34060,Nordeste,Industrial,1535861.0,0
19930401,34060,Nordeste,Outros,351481.0,927554
19930401,34060,Nordeste,Residencial,633110.0,6385735
19930401,34060,Nordeste,Rural,100008.0,0
19930401,34060,Norte,Comercial,85839.0,0
19930401,34060,Norte,Industrial,553348.0,0
19930401,34060,Norte,Outros,94436.0,167938
